Label,SRE0,SRE45,SRE90,SRE135,LRE0,LRE45,LRE90,LRE135,GLN0,GLN45,GLN90,GLN135,RLN0,RLN45,RLN90,RLN135,RP0,RP45,RP90,RP135,LGLRE0,LGLRE45,LGLRE90,LGLRE135,HGL0,HGL45,HGL90,HGL135,SRLGLE0,SRLGLE45,SRLGLE90,SRLGLE135,SRHGLE0,SRHGLE45,SRHGLE90,SRHGLE135,LRLGLE0,LRLGLE45,LRLGLE90,LRLGLE135,LRHGLE0,LRHGLE45,LRHGLE90,LRHGLE135
0,0.80643125,0.89361844,0.88913124,0.88910355,25.74369341,6.21419095,8.80979705,7.14496166,334.80057043,492.38306158,443.81453035,489.03810347,21947.55725085,35751.8363932,33850.96909956,34986.27931742,0.59271599,0.7670365,0.73511358,0.75983128,0.0006705,0.00066651,0.0006285,0.000654,10887.07792208,10600.91584286,10672.97642278,10644.60123123,0.00052053,0.00057564,0.00054504,0.00056261,8848.77017733,9523.01816132,9482.99808444,9490.3396031,1.,1.,1.,1.,177334.32143549,46670.75563829,64139.10509277,52082.63592181
0,0.93299245,0.95607983,0.94275853,0.95387814,7.35690475,1.21737858,1.32452271,1.2261536,535.74384708,556.92939952,538.98498643,557.53360509,47461.67717569,54825.26848344,51768.08856672,54355.07614544,0.86053467,0.93843079,0.91673279,0.93582153,0.00093094,0.00089926,0.00089587,0.00090148,11692.83835733,13736.2266955,13881.69748165,13728.3401761,0.00085477,0.00085133,0.0008331,0.00085175,10886.71779528,13220.82515321,13260.29606856,13184.75347056,1.,1.,1.,1.,349743.8734662,16368.36188029,17306.87701193,16539.25840535
0,0.96672248,0.97558318,0.96851964,0.9766261,1.21400077,1.11597042,1.20732979,1.11225069,342.7525415,349.59467231,342.90468702,350.1208975,57010.94321838,59357.78066738,57417.97938095,59600.08631028,0.9486084,0.96575928,0.95094299,0.96704102,0.00018892,0.00018672,0.00015693,0.00018662,31759.40297259,31989.52559565,31758.19704433,32002.90930321,0.00018681,0.0001854,0.00014099,0.0001854,30404.14604421,30971.81668615,30453.77182916,31032.08620714,1.,1.,1.,1.,41787.63503732,37046.91842571,41551.48064055,36919.28864239
0,0.92790445,0.94471442,0.92017071,0.94118794,1.54986324,1.28946933,1.70946681,1.33946486,552.29088751,572.9467342,539.37751413,567.87849906,48237.94548332,52294.87330751,46389.961178,51409.72980687,0.89396223,0.9291031,0.87626107,0.92133674,0.00026388,0.00026341,0.00026357,0.00026431,10277.00051609,10262.92260072,10446.67055706,10299.35764242,0.00024738,0.00025151,0.00024509,0.00025225,9594.57674742,9773.61770193,9746.16420105,9783.91458686,1.,1.,1.,1.,15054.5645547,12778.49096236,15529.9430833,13095.13790916
0,0.98252267,0.98598616,0.98280924,0.98672064,1.07638921,1.05892599,1.07587004,1.0552578,328.3744744,330.63459355,327.99182698,330.79711361,61086.06241501,61955.90561578,61151.31188761,62141.89214087,0.98000919,0.98500306,0.98025429,0.98607537,0.00191946,0.00190375,0.00190309,0.00192513,17484.2673388,17462.98804062,17500.38213186,17469.84514766,0.00185315,0.00182934,0.0018266,0.00186808,17224.73402585,17255.35218737,17255.0438946,17279.47487136,1.,1.,1.,1.,18574.8226651,18345.98413711,18528.69165976,18266.62068323
0,0.89574067,0.89538425,0.89976619,0.89789345,6.95375948,3.65020059,5.98473811,3.7235543,927.15232936,1111.81610406,921.10579563,1127.02530727,35621.57815818,38023.76678689,36144.23967228,38482.62514608,0.70973794,0.75901206,0.71141425,0.76325664,0.00012379,0.0001183,0.00010172,0.00011795,25618.57939328,25592.52048466,25604.61041095,25579.06510175,1.19568091e-04,1.14053578e-04,8.12403726e-05,1.13862702e-04,22992.51659854,22954.15777213,23073.34582388,22997.78729976,1.,1.,1.,1.,175180.42283857,92267.48105523,151155.16989126,94162.01495063
0,0.85800221,0.90682645,0.8783012,0.89313725,11.5339556,2.78556539,3.58694042,2.80714481,232.32870143,276.4829703,266.43416722,272.7962248,29820.38423749,41330.01745998,35734.62845622,39119.01903202,0.72600204,0.88809443,0.82554348,0.87095788,0.00090398,0.00193292,0.0018931,0.00184929,16153.79657052,16808.8546595,16378.73387097,17048.53993604,0.00052542,0.00128709,0.00112167,0.00115228,13485.34229099,14356.80097104,13444.8695432,14415.90010636,1.,1.,1.,1.,447430.18321754,89228.4299019,114914.47144503,87074.27631528
0,0.94217461,0.95833202,0.94893218,0.96139346,1.36581288,1.21293713,1.46437306,1.19133073,426.52758644,445.14020632,436.26616646,445.27498951,51484.79545911,55288.96532148,52648.47658421,56012.29316077,0.92348073,0.95188982,0.92806633,0.9567379,0.00037925,0.00041547,0.00042088,0.00039813,28811.33207383,28972.40666969,29111.68553794,28928.00290482,0.00033922,0.00040915,0.00041454,0.0003802,27082.83915995,27774.55342729,27590.28673596,27783.01812135,1.,1.,1.,1.,40367.10031432,35099.22889768,38427.06479895,34534.9862828
0,0.91771248,0.93938966,0.90357211,0.93799246,1.53412509,1.32163235,1.70988295,1.32427554,340.59143786,356.34919417,336.16175681,356.1801865,46478.04289763,51168.01875271,43563.598919,50897.27865236,0.90218687,0.94029242,0.8765374,0.93872364,0.00055071,0.00056905,0.00050328,0.00056374,13885.84812812,13879.65092262,14132.50032215,13899.9612955,0.00048352,0.00053032,0.00041413,0.00051835,12800.1214586,13085.31577712,12940.83550705,13109.95762821,1.,1.,1.,1.,20925.06567668,17934.92895993,22298.0069442,17973.71573248
0,0.96850169,0.9737009,0.96818055,0.97454325,2.48866276,1.46210285,1.53268347,1.45158999,441.67100743,445.76657293,441.13164673,445.66708636,56285.33579819,57805.68809593,56474.23975483,58003.3396933,0.93270874,0.94418335,0.93606567,0.94528198,0.00058734,0.00058513,0.00056859,0.00058781,13028.10200242,13232.94665309,13341.60356013,13223.70934625,0.00056186,0.00056144,0.00052907,0.00056669,12407.30215014,12648.49822083,12770.70161877,12645.3858371,1.,1.,1.,1.,103575.64262343,38547.35452018,41302.3803508,38082.18626312
0,0.90553543,0.901645,0.89239733,0.89805781,51.77411105,12.00117294,15.91112428,11.99886659,221.76841845,431.26569391,348.59462796,424.48103896,28753.64455628,33449.66369522,30977.09090011,32893.88854782,0.55485535,0.65045166,0.61807251,0.64620972,0.00729171,0.00790586,0.00745566,0.00819925,20808.38649176,23701.0469879,22681.38537501,23622.06002361,0.00557708,0.00643305,0.00567396,0.00682221,17244.04016858,19017.23933134,18037.41720424,18886.94673256,1.,1.,1.,1.,2269664.49795121,656017.83726659,896134.33385178,657183.57858323
0,0.94407442,0.95764054,0.94977426,0.95997439,1.5053274,1.2843392,1.47261155,1.26025124,317.34624722,328.15709827,321.76954946,329.2467131,51364.90619732,54825.36345214,52585.47192663,55393.870151,0.90509033,0.93370056,0.91340637,0.93774414,0.00156912,0.00184855,0.00150856,0.00189471,13985.30369546,13740.71454953,13941.17978316,13694.55387594,0.00107215,0.00138699,0.00112799,0.00143947,13574.04176105,13448.48827623,13579.74710114,13409.48231595,1.,1.,1.,1.,16133.4265291,15077.5080976,15710.25906684,14971.78944285
0,0.99379259,0.99440652,0.99399528,0.99448783,1.02517155,1.02278388,1.02456583,1.02245861,290.64039758,291.07099591,290.65986248,290.95705041,63928.79185771,64085.11459582,63979.16111615,64105.90830554,0.99561887,0.99641544,0.99584865,0.99652267,0.00165304,0.00165208,0.00165302,0.00163693,20568.32456842,20545.88646496,20557.07305142,20548.4797934,0.00165166,0.00165099,0.00165192,0.00162461,20445.21050661,20418.75929855,20429.61250024,20424.32494744,1.,1.,1.,1.,21071.42466997,21067.8289057,21081.22452276,21053.84438842
0,0.89668603,0.92577353,0.89407599,0.92212975,1.74610245,1.42028243,1.8738168,1.45085573,390.70224709,429.92249372,393.75889343,423.91167778,42311.69212523,48291.77233065,41574.34000989,47540.1028593,0.84269714,0.89360046,0.8334198,0.88800049,0.00758993,0.00736646,0.00518122,0.00749396,21387.35196552,21189.85270563,21194.57196214,21238.84141522,0.00624103,0.00623203,0.00353942,0.00645091,19315.54685164,19651.44207455,18963.4330054,19652.62294025,1.,1.,1.,1.,35717.02384703,29662.35616345,39144.95179333,30170.19289986
0,0.96744019,0.96858969,0.96156763,0.96996036,5.93482241,1.72864902,1.84187605,1.73148194,362.82776872,367.13220848,357.63725293,367.51792921,55218.1179721,55907.77324132,54123.14857621,56228.47330797,0.91677856,0.92424011,0.91094971,0.92637634,0.0019731,0.00193178,0.00201524,0.00192215,25134.14603375,25224.86064288,25083.33964824,25233.72148375,0.00193336,0.00187124,0.0019926,0.00185484,23962.18443703,24002.63274773,23630.38514078,24057.06847957,1.,1.,1.,1.,341016.10132818,68690.2698321,73675.66351759,69217.65475779
0,0.95471454,0.96082934,0.94079934,0.96084315,1.52819515,1.31888424,1.96693727,1.32403353,315.22001946,319.53023074,286.90417707,319.61853992,53922.36774917,55474.77466578,49571.88235498,55487.26196793,0.92515564,0.9370575,0.87963867,0.93742371,0.00068588,0.00068306,0.00064288,0.0006802,15625.09059722,15775.08278647,16555.31730502,15799.46196793,0.00065595,0.00065634,0.00058617,0.00065171,14949.34492386,15230.06036133,15907.94194363,15269.68475744,1.,1.,1.,1.,37381.28549752,26197.14065884,31511.97021579,26562.29173924
0,0.98011602,0.98244114,0.9795484,0.98144254,1.46222037,1.31658595,2.04011489,1.32060231,358.09559318,359.99811036,357.29803758,359.53940945,59388.30550133,60208.02323144,59110.26137257,59973.99848945,0.9843435,0.99191973,0.98161857,0.99059665,0.00012144,0.00012082,0.00012147,0.00012099,17842.09306493,18010.38253275,17823.45580142,17996.64821676,0.00012002,0.00011954,0.00011985,0.00011972,17234.8708719,17435.96575249,17249.77037037,17393.27690383,1.,1.,1.,1.,43363.03833968,35239.2805399,78236.38061007,35326.30633954
0,0.9698618,0.97566433,0.96951484,0.97665912,1.14932891,1.11254304,1.14462342,1.10298637,291.05333631,294.0546764,292.05632299,295.87993066,57967.3245449,59393.25304021,57925.53811959,59662.62540383,0.95724487,0.96615601,0.95768738,0.96824646,0.00197242,0.00198885,0.00202149,0.00216608,24704.03632799,24807.17329985,24791.27696254,24943.29020566,0.00171962,0.00181221,0.00179895,0.00204322,23622.88628886,23912.03067205,23748.50303327,24158.16617827,1.,1.,1.,1.,30468.26907259,29104.92981459,30111.18671829,28536.05903396
0,0.97908807,0.98468444,0.97840996,0.98428356,1.09115749,1.06441914,1.09556824,1.06623229,426.99484933,430.52456028,426.29824396,430.2057737,60254.03971357,61634.28458147,60081.33721643,61534.86887597,0.97550551,0.98328738,0.97440257,0.98273591,0.000476,0.00050805,0.00050625,0.00047787,20277.16042462,20270.13335618,20247.37518276,20281.31206647,0.00044597,0.00050509,0.00049846,0.00045206,19823.36430062,19921.39167385,19759.40940575,19933.1235433,1.,1.,1.,1.,22295.05893438,21746.55560922,22456.60139288,21761.63689929
0,0.9120019,0.92976562,0.90163105,0.9311887,1.9041261,1.49908266,1.9702077,1.45859427,737.01385565,790.93110543,720.81926983,798.23389588,44368.03014054,48657.88012894,42464.6282917,49060.24614781,0.85803174,0.9004601,0.84370368,0.90481411,9.58857099e-05,9.27399229e-05,9.70512164e-05,9.25823315e-05,34131.09429039,34254.10687402,34045.3989935,34299.13294541,9.31909347e-05,9.06035272e-05,9.40486655e-05,9.06145652e-05,30858.72283735,31614.20699914,30370.34834889,31723.50659905,1.,1.,1.,1.,68508.03051842,53319.31537525,70948.89332967,51699.30331212
0,0.94966694,0.96634762,0.9511032,0.96589023,1.53174801,1.23743601,1.34545095,1.22362448,326.58239859,335.79665819,327.56406281,335.78223496,52798.18889277,56893.85341747,53380.60526489,56824.19545411,0.91822815,0.94790649,0.92510986,0.94790649,0.00089992,0.00100245,0.00098393,0.00100314,22037.14610233,22247.13249734,22271.45228277,22282.98728309,0.00074302,0.00094469,0.0009119,0.00094915,20819.7185893,21399.09764207,21110.11474532,21440.61092123,1.,1.,1.,1.,45544.49249713,31399.5944271,34325.22252095,30517.26330447
0,0.91321473,0.92854973,0.87890974,0.92863797,9.32258616,2.37354589,4.7323186,2.34074048,515.22542486,555.00409306,401.2805115,559.61521092,42202.95120099,46428.41411748,34535.36795252,46510.35894771,0.80993172,0.85666831,0.72039555,0.85817544,0.0002278,0.00022279,0.00028007,0.00024021,28526.70097788,28527.22003806,26805.30597955,28543.700405,0.0002082,0.0002051,0.00027322,0.00023583,25448.3458782,25970.11971995,22625.49800013,25992.39417002,1.,1.,1.,1.,91534.09059147,56989.75317751,143913.86668232,55539.69139099
0,0.97358834,0.98232994,0.97778771,0.98100843,1.14471116,1.082237,1.10649154,1.08935597,507.16636786,515.87361752,509.90393398,514.09778844,58807.55431627,61010.97791162,59887.85171186,60682.60771775,0.97315032,0.98698431,0.98039155,0.98506979,0.00021143,0.00021183,0.00021127,0.00021159,12144.22202478,12195.67829488,12214.16257205,12199.1543236,0.00020513,0.0002078,0.00020587,0.00020709,11834.43921733,11985.67305143,11966.92351463,11979.49631479,1.,1.,1.,1.,15043.38553682,13489.96190849,13828.90306781,13618.80947007
0,0.94153635,0.95133257,0.93793848,0.95331782,1.7183055,1.43253497,2.26555292,1.41288862,295.19789821,316.51232639,264.00774752,320.53202184,50146.78149671,52880.09334626,48072.34372273,53358.95463018,0.88716125,0.91294861,0.85673523,0.91680908,0.00510061,0.00545857,0.00516665,0.00541154,18211.44724033,17792.94128462,18817.71275402,17735.89461421,0.00444782,0.00507481,0.00448874,0.00500591,17927.44612196,17581.40273218,18502.29147369,17541.02578981,1.,1.,1.,1.,19537.83896046,18732.23116779,20489.06180206,18624.30652087
0,0.88597114,0.91950244,0.9112524,0.92047857,2.85607979,1.65266854,1.90067264,1.64304232,492.24381502,600.54350421,567.5904099,606.21237388,38394.01059726,46312.66302669,44177.9036842,46525.19040779,0.78329468,0.86914062,0.84614563,0.87109375,0.0005004,0.00045293,0.00046002,0.00046571,31871.09668056,32931.84768258,32662.99229979,32949.47742082,0.00048352,0.00043862,0.00044106,0.00046109,27174.06684636,29520.16320545,28931.020575,29578.73611214,1.,1.,1.,1.,116853.64602408,62295.3475948,73172.05840982,61950.65504134
0,0.98900271,0.98903995,0.98806795,0.9888511,1.05989668,1.05787278,1.06402013,1.05933097,299.08007943,299.45898029,298.61441928,299.37264941,62629.54498069,62643.46152414,62399.26915789,62595.33361261,0.9835968,0.98371887,0.98245239,0.98345947,0.00050786,0.000509,0.00050806,0.00050796,21324.56643552,21274.0598272,21330.92762402,21271.89204369,0.00050369,0.0005055,0.00050348,0.00050358,21109.19437587,21038.0036399,21107.275059,21032.36676992,1.,1.,1.,1.,22939.88560525,23011.91440848,23090.15857485,23084.95680506
0,0.9127896,0.94835494,0.94375481,0.94860785,2.07625296,1.43250347,1.74933598,1.42771568,308.2528522,334.94957223,330.91579416,334.68927783,43956.68813559,52330.7944717,50577.40893123,52402.21481159,0.84053309,0.9149663,0.89394914,0.91550245,0.0008056,0.00093567,0.00095239,0.0009491,18605.80269728,19132.02857908,18739.15751324,19154.07489459,0.00069149,0.0008927,0.00090159,0.00091395,16473.26524722,17686.82404778,17250.37365305,17681.36787438,1.,1.,1.,1.,56300.76710406,35516.70148504,50438.76688315,35062.29166388
0,0.94666294,0.95104453,0.90388056,0.95362772,1.3036456,1.24723924,1.74547936,1.2276204,610.92113058,616.76262411,523.88933182,617.59520198,52596.56686359,53700.77828751,43470.59934637,54300.00455012,0.95955602,0.96916286,0.88428925,0.97365663,0.0006229,0.00064483,0.00063598,0.00067286,23751.75874166,23801.50444015,23166.49936253,23805.78498622,0.00055336,0.00060408,0.00053951,0.0006461,22217.708901,22374.88544503,20336.98190949,22445.95769576,1.,1.,1.,1.,32835.53057307,31105.6683324,45905.84390095,30651.19531288
0,0.9019167,0.93660414,0.92387003,0.93446085,2.70428252,1.43365948,1.65271609,1.45424875,326.50623981,400.37414091,379.70083773,395.3097112,41079.68842696,50157.16352372,47188.30651201,49678.4107668,0.80768995,0.9049326,0.87954963,0.90117953,0.00050762,0.00060152,0.000581,0.0005971,12294.65838486,11498.55437248,11624.48189561,11557.68088868,0.00040141,0.00051653,0.00048458,0.00050838,11494.06884905,11042.1325516,11041.78772256,11102.34586773,1.,1.,1.,1.,17497.95341957,13640.47936486,14683.86965533,13653.89732955
0,0.88420128,0.88970115,0.82795523,0.88974555,3.59276395,3.15161538,4.90136639,1.86772263,275.68650744,287.31250756,258.53438603,332.50253246,36151.49593598,37722.77683217,28609.97633698,40894.66600976,0.7437686,0.76863219,0.68520585,0.84162636,0.00043669,0.00042473,0.00046779,0.00039079,20820.4230128,20916.26604283,19344.15555153,21376.39708997,0.00042859,0.00041731,0.00045482,0.00038313,17691.27558106,17966.07942503,14986.90288015,18506.04119594,1.,1.,1.,1.,84051.59449377,74873.20108498,148712.20679124,43517.22915554
0,0.87808189,0.90693601,0.90180999,0.91273266,4.44689567,2.0912567,2.39602486,1.91225264,244.29460209,285.94180281,279.38634756,290.63851394,34554.75229358,43111.47274923,41832.81054826,44499.67566547,0.72081078,0.84059732,0.8263718,0.85563792,0.00138692,0.00124338,0.00119748,0.00120133,16106.48024323,18099.76701001,17939.71654818,18319.36464942,0.00132451,0.00122582,0.00113146,0.0011688,12720.82095484,15455.96161154,15179.10087576,15861.41845223,1.,1.,1.,1.,117873.92963516,48727.13371997,56914.63903674,44203.14387907
0,0.95990225,0.97033803,0.96505126,0.96902171,1.282839,1.15501898,1.23080403,1.15886328,414.9936338,444.14934133,425.9867692,442.72022811,55248.65586589,58031.3808491,56548.44873265,57737.23130621,0.94585289,0.96810153,0.95573431,0.96654212,0.00012678,0.00012478,0.00012564,0.00012495,23746.23117481,24173.97484929,23983.39999354,24166.46114279,0.00012436,0.00012288,0.00012332,0.00012303,22221.38286053,23059.99612249,22698.52056886,23011.72287655,1.,1.,1.,1.,35530.25694977,30316.84356161,33348.62433563,30391.84366064
0,0.86532824,0.92621949,0.90197087,0.92291134,2.59781514,1.46509078,1.80397237,1.54001142,364.8486794,407.10500171,387.66594704,402.93380762,35835.9466427,48202.34816718,43141.91299655,47329.8080871,0.77241516,0.89080811,0.84814453,0.8815155,0.0009102,0.00090976,0.00069962,0.00086663,12723.43383181,13606.48751285,13577.48558938,13521.89492998,0.0007364,0.00080743,0.00053291,0.00073279,10657.83337699,12387.70741545,12045.47409894,12255.5200258,1.,1.,1.,1.,51277.59556311,21966.86764303,27004.37757268,23675.30956708
0,0.94296886,0.95494889,0.93236906,0.95536346,1.33774217,1.21126211,1.38480003,1.20870766,1157.5111026,1178.16694844,1123.65698638,1178.96257006,51752.44428712,54646.97665648,49611.4704013,54741.00230688,0.9852777,1.00965074,0.97094932,1.01029084,0.00035632,0.00035231,0.0003608,0.00035285,7174.75595942,7357.95367059,7365.95829812,7359.52905532,0.00034523,0.00034369,0.00034905,0.00034483,6689.34342571,7028.38923745,6876.17795541,7033.696417,1.,1.,1.,1.,10696.13641285,8906.67060602,10168.16263227,8882.79182845
0,0.93066244,0.94672845,0.91134297,0.94636122,6.66382348,1.88801869,2.9895199,1.88710203,280.88857365,299.70953559,274.30953517,300.22698018,46339.19646891,50840.90193048,41893.94275079,50807.85856003,0.84437561,0.88842773,0.79933167,0.88905334,0.00128388,0.00136864,0.00146883,0.00136942,16730.13307552,16615.60318769,15006.01021285,16656.77950742,0.00115347,0.00132569,0.00139554,0.00132946,15195.15238441,15298.53923994,12817.02301222,15341.99399244,1.,1.,1.,1.,51585.64351157,30672.46511748,64911.15168464,30644.64788466
0,0.92669201,0.95204862,0.93612337,0.9498592,1.86707311,1.30997313,1.55514229,1.32412812,309.13373742,338.66199133,324.05353852,336.94225522,47058.21593572,53589.44619518,49730.1133215,53107.32874175,0.86937806,0.92942708,0.89785539,0.92636336,0.00652385,0.00679496,0.00620098,0.00662112,13545.90442796,13477.28241557,13620.59126118,13482.67320953,0.00571919,0.00638917,0.00541694,0.00609122,12678.31968568,12967.29149644,12933.16049093,12955.26638764,1.,1.,1.,1.,22836.63360527,16541.83216587,18427.24505221,16797.82830354
0,0.91995374,0.9436422,0.92976781,0.93770696,2.04788293,1.38012009,1.72873267,1.46400664,270.8642779,295.87955979,281.4345433,289.91347018,45474.30230806,51685.81777585,47956.07775378,50248.2922352,0.85084534,0.91230774,0.8760376,0.90022278,0.00214622,0.00252257,0.00249461,0.00249767,16002.00925378,15862.43086521,15590.41824009,16073.69659474,0.00176375,0.00231362,0.00224384,0.00227241,14614.11124538,14614.23978322,14158.95358239,14834.11274267,1.,1.,1.,1.,45327.76298847,26847.55316195,37116.3426113,28025.74602098
0,0.95646242,0.9668592,0.96226804,0.96622045,1.28245424,1.17118128,1.23094853,1.17382866,570.92610418,610.9782978,589.96811266,607.24939448,54573.36489539,57222.18605546,56007.21696342,57078.75666875,0.93209839,0.95199585,0.94268799,0.95127869,0.00033747,0.00034184,0.00033911,0.00034141,16156.40667256,15884.19402148,16089.69496601,15933.30218308,0.0003181,0.00032773,0.00032214,0.00032672,15691.83495909,15459.25642963,15692.2446966,15535.8109052,1.,1.,1.,1.,18768.47605016,18085.19362077,18182.99983814,18050.56766598
0,0.95874554,0.91954484,0.91029817,0.9165333,7.81076595,1.81184918,1.92298471,1.78684394,285.90392064,294.03474021,288.13085334,293.42341714,45772.75986088,45677.71748799,43851.7148981,45269.39107203,0.77215576,0.85429382,0.84005737,0.85386658,0.00161079,0.00155575,0.00155403,0.0015491,13674.62192712,14740.68144391,14766.84644168,14783.18399185,0.00150785,0.00153187,0.00152114,0.00151952,12967.59066988,13010.9133774,12877.97739815,13018.31894659,1.,1.,1.,1.,170786.87706505,30779.14982049,32194.98832056,30168.19105059
0,0.97719166,0.98218498,0.97716624,0.98158686,1.10163325,1.07501602,1.09971815,1.07734184,613.94155261,619.56123677,614.60147381,618.92512984,59783.44990786,61021.95387116,59790.51899731,60877.77523309,1.12736151,1.13588423,1.1276456,1.1350142,0.0031692,0.00331062,0.00317908,0.00325467,3641.25224828,3623.38066059,3636.61847927,3625.38750704,0.00294286,0.00318868,0.00294691,0.00308959,3597.0960861,3586.4321997,3590.06502089,3587.7986412,1.,1.,1.,1.,3823.05970737,3774.63423632,3830.67319592,3778.95385145
0,0.95894589,0.96595262,0.95644628,0.96598596,1.7553295,1.44290219,1.83687884,1.422597,574.35996571,583.89311836,570.33358877,583.20520569,54515.38138262,56317.58326561,53624.14224791,56332.97579125,0.92549133,0.93881226,0.91596985,0.93914795,0.00014614,0.00014499,0.00013061,0.00014484,17262.5020032,17378.1794851,16926.91912242,17392.35473127,0.00014325,0.00014267,0.00011502,0.00014243,16257.89724341,16467.03455642,15836.85222791,16508.96186542,1.,1.,1.,1.,58118.97774224,40194.82727627,61778.64390545,39012.87010138
0,0.87531113,0.91468203,0.88942811,0.91680277,3.06136694,1.72826068,2.2010995,1.72907202,330.75906932,370.75289357,345.27085952,373.79873217,37419.01830344,45392.38085561,40120.34559168,45804.82405353,0.78697205,0.86351013,0.81324768,0.86654663,0.00227407,0.00225042,0.00229847,0.00219839,32527.49446437,33006.34980827,33084.50396833,33089.9455714,0.00204419,0.00214337,0.00212602,0.00206053,28042.67342796,29913.74644886,29159.14801642,30095.83817684,1.,1.,1.,1.,131061.40643723,64291.08167376,80522.01187684,64343.541944
0,0.98548927,0.98779932,0.98766495,0.99003956,1.07836013,1.05316574,1.05673208,1.04405007,403.41651722,407.88649907,406.83728729,409.50789869,61733.50350087,62394.04757914,62344.3632468,62954.10730145,0.97850037,0.98327637,0.98278809,0.9861908,0.00098149,0.00098076,0.00098091,0.00097952,11284.0110094,11249.21925822,11268.58845175,11250.65795052,0.00097077,0.00097135,0.00097155,0.00097138,11181.50018631,11161.56393541,11190.8656604,11188.72805745,1.,1.,1.,1.,11716.38297441,11612.86416822,11590.96980189,11507.35240055
0,0.93945998,0.95855479,0.93712918,0.95526885,1.32028084,1.19543094,1.34023104,1.21164348,713.56074579,729.39309463,710.70972711,729.29898583,51188.65381986,55432.97993755,50683.64825046,54706.22614094,1.01398471,1.04516707,1.01004464,1.04044913,0.00011255,0.00011249,0.00011349,0.00011267,16499.28377499,16549.93372919,16503.83880797,16528.55503186,0.00010628,0.00010864,0.00010763,0.0001084,15450.77077264,15840.46081454,15421.64149897,15747.84927672,1.,1.,1.,1.,22199.75164685,19963.25662142,22585.78590323,20267.88681576
0,0.87367953,0.8998617,0.87737914,0.90046475,2.67079667,1.85956222,2.8346073,1.85278505,465.94266661,501.82518119,455.05254367,499.92088424,36696.1788265,42458.1206614,37183.89218133,42586.31090023,0.80813138,0.87554209,0.81139987,0.87704082,0.00044536,0.00043264,0.00044258,0.00043188,8348.90506254,8634.84903668,8440.92727594,8729.63116274,0.00040747,0.000404,0.00040341,0.00040271,6858.77092586,7379.24937564,7005.88091905,7521.2094042,1.,1.,1.,1.,31736.89571085,20786.96088429,33964.51796978,20296.67713787
0,0.94767161,0.9507182,0.94614218,0.95374997,3.28930784,2.54925945,3.89221816,2.6631116,265.14329588,273.60620317,260.52937785,275.93576647,49371.91910316,50672.81927165,48486.91481235,51384.66560476,0.85954285,0.8757019,0.84687805,0.88131714,0.00488642,0.00536376,0.00464475,0.00539602,15225.16743889,15166.67290469,15485.53654889,15049.55022681,0.00380335,0.00427107,0.00371946,0.00432447,14756.5812307,14739.49762746,15046.20653292,14619.82036275,1.,1.,1.,1.,77157.48836342,56147.15621188,92024.75578818,69417.47039371
0,0.96882795,0.97718045,0.96791938,0.97654358,2.27890275,1.54658715,1.83232161,1.68608592,832.1238748,839.533516,828.73182584,838.46318949,56207.33042024,58488.25850592,56202.55148322,58306.05638576,1.06356376,1.08197893,1.0657959,1.08060128,8.47111380e-05,8.98597736e-05,8.87493232e-05,8.95969347e-05,22603.04030235,22525.18858893,22543.4947396,22534.31938482,7.88568782e-05,8.33625732e-05,8.27658652e-05,8.31321037e-05,21939.11896617,22084.38767908,21869.89904813,22081.02065899,1.,1.,1.,1.,26282.32910853,24676.80006447,25925.22335848,24857.56747248
0,0.98329608,0.98695139,0.98304996,0.98693542,1.0727267,1.05402593,1.07256969,1.05443476,478.83325006,481.38922277,478.21452331,480.99900604,61278.05043093,62200.90030282,61224.89786835,62194.67249064,0.9888834,0.99424098,0.98868268,0.99414834,0.000148,0.00014686,0.00014832,0.0001469,19910.59772358,19935.03004892,19892.06788475,19923.07937691,0.00014675,0.00014534,0.00014728,0.00014539,19528.62420652,19640.89419927,19490.61340098,19620.20633096,1.,1.,1.,1.,21608.48875843,21166.64520537,21632.9387054,21199.38942987
0,0.9101716,0.93212415,0.92544963,0.93479008,6.07583049,1.75166405,1.95683759,1.70836731,307.97656113,356.51942847,347.88550268,358.74063601,40853.40779347,48270.70015682,46655.94826181,48823.79814715,0.78932394,0.88259719,0.86795645,0.88645731,0.00067356,0.00075802,0.00076661,0.00075377,15784.7758792,15436.2420108,15522.92657429,15433.12468555,0.00060307,0.00072265,0.00072882,0.00071751,14477.50301949,14694.32399826,14689.59435634,14731.65022276,1.,1.,1.,1.,43438.77412567,20641.44237672,22009.79038945,20274.55651359
0,0.98734519,0.98927271,0.98916226,0.98958801,1.05258746,1.04400997,1.04493373,1.04247319,432.06795393,432.50794904,432.0628329,432.66662025,62297.45813802,62782.81343364,62752.08085594,62863.46050535,1.06187368,1.06472508,1.06447785,1.06521954,0.00094793,0.0009447,0.00093628,0.00092009,12455.1869742,12446.82645242,12445.06888703,12435.88529917,0.00093722,0.00093347,0.00091855,0.00089072,12312.23322623,12322.34027746,12318.41435013,12306.49145378,1.,1.,1.,1.,13044.34183404,12957.21427576,12973.92838784,12957.9500998
