Label,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,ASM0,ASM45,ASM90,ASM135
corrosion,0.7394761,1.31401769,0.81174939,1.3529258,0.29257047,0.41356401,0.2975337,0.41285659,0.88640875,0.85372279,0.88686986,0.85544828,0.62898411,0.62170782,0.62937108,0.62142205,0.98309402,0.97002383,0.9814447,0.96913626,0.39562101,0.38652062,0.39610795,0.38616536
corrosion,0.55225184,0.754802,0.54019608,0.97990004,0.33702512,0.43203383,0.32383578,0.49796232,0.85064667,0.81056644,0.85439875,0.78914299,0.26102853,0.24461602,0.26723868,0.23622999,0.96653061,0.95415123,0.96721921,0.94045279,0.06813589,0.059837,0.07141651,0.05580461
corrosion,1.42792586,3.17291811,2.30416667,2.89862361,0.57421875,0.93264129,0.77481618,0.90182238,0.77771221,0.6859985,0.72312255,0.68891589,0.22674557,0.20389265,0.21489657,0.20454971,0.95306032,0.8952145,0.92401089,0.90420154,0.05141355,0.04157221,0.04618054,0.04184059
corrosion,2.16865809,3.12587466,1.88172488,3.12124567,0.63645833,0.80658208,0.51083027,0.80524414,0.77354397,0.73199692,0.82092769,0.73279242,0.21666121,0.20492287,0.23907021,0.20482894,0.90556507,0.86373787,0.9180435,0.86393755,0.04694208,0.04199338,0.05715457,0.04195489
corrosion,2.23227635,3.04295271,2.24564951,2.78377547,0.9183364,1.10563629,0.90925245,1.04413687,0.64885193,0.60187689,0.65556545,0.6166949,0.1358234,0.126215,0.13762629,0.12899504,0.93696999,0.91406703,0.93656234,0.92136768,0.018448,0.01593023,0.018941,0.01663972
corrosion,0.58472733,1.12659746,0.6816636,1.01657824,0.36619179,0.56865821,0.39689032,0.53965398,0.83682893,0.76468893,0.82747301,0.77334098,0.28652085,0.2594857,0.28501417,0.26217461,0.95165119,0.90688214,0.94357498,0.91598524,0.0820942,0.06733283,0.08123308,0.06873553
corrosion,2.46830576,3.40339869,2.97509191,3.4002153,0.99875919,1.21925413,1.12018995,1.22280661,0.62550565,0.56692739,0.59228469,0.56412482,0.14631448,0.132471,0.13880243,0.13185287,0.89455563,0.85447625,0.87287487,0.85464029,0.02140793,0.01754857,0.01926611,0.01738518
corrosion,3.06960784,4.43929258,3.41534926,3.850396,1.02340686,1.24618224,1.06476716,1.17201077,0.64315931,0.60222003,0.63965093,0.61020262,0.18624577,0.17567908,0.18534694,0.17540601,0.90347903,0.86048246,0.89291015,0.87898025,0.03468749,0.03086314,0.03435349,0.03076727
corrosion,4.94800858,5.74622068,4.35281863,5.57673203,1.47205882,1.60719723,1.35695466,1.57645521,0.52268539,0.49859836,0.54901582,0.50379794,0.12955527,0.12483831,0.13515715,0.12550387,0.7933188,0.7595034,0.81813339,0.76661691,0.01678457,0.0155846,0.01826746,0.01575122
corrosion,0.90398284,1.27261822,0.77470895,1.29113418,0.42401961,0.51860054,0.39109988,0.52819685,0.82643485,0.79846346,0.83670617,0.79415786,0.23900001,0.23032032,0.24232269,0.22951517,0.97099851,0.95914271,0.97513566,0.95853005,0.057121,0.05304745,0.05872029,0.05267721
corrosion,4.13745404,5.67272587,3.71348039,5.89430219,1.23169424,1.49716263,1.13694853,1.5306882,0.58676168,0.5345082,0.61471188,0.52892745,0.12675523,0.11650884,0.13218947,0.11527839,0.86797969,0.81885402,0.88144178,0.81180345,0.01606689,0.01357431,0.01747406,0.01328911
corrosion,2.73376225,3.59430988,3.35625,3.57728566,1.01574755,1.23401769,1.16878064,1.23034218,0.63315736,0.5734517,0.59164523,0.57469245,0.21621078,0.20049387,0.20513133,0.2003732,0.87539435,0.83623457,0.84697848,0.83700882,0.0467471,0.04019779,0.04207886,0.04014942
corrosion,2.7182598,3.74851211,2.0644761,3.84295271,1.10928309,1.32901192,0.9490962,1.34757401,0.585015,0.53785419,0.62562332,0.53425772,0.16786207,0.15792695,0.17953828,0.15779383,0.85466227,0.79921467,0.88946564,0.79417143,0.02817768,0.02494092,0.03223399,0.02489889
corrosion,2.27971814,3.44398308,2.89920343,3.36312188,0.78958333,1.03598616,0.89341299,1.01866974,0.71358327,0.65438608,0.69811557,0.65807373,0.18064377,0.16721414,0.17995206,0.16758998,0.93585481,0.90309546,0.91848879,0.90537235,0.03263217,0.02796057,0.03238274,0.0280864
corrosion,1.20948223,1.79943099,1.37242647,1.86703576,0.51708027,0.68164552,0.57827819,0.70975779,0.7979066,0.74538873,0.77411456,0.73562993,0.23690996,0.21944859,0.23030117,0.21660265,0.94107864,0.91214237,0.93301859,0.90880813,0.05612633,0.04815768,0.05303863,0.04691671
corrosion,1.40726103,1.80725875,1.28691789,1.93416378,0.60891544,0.71524798,0.57552083,0.74474433,0.76082147,0.73032935,0.77179637,0.72188032,0.25627173,0.24884888,0.25872554,0.24730635,0.95698503,0.94463846,0.96063249,0.94078509,0.0656752,0.06192577,0.0669389,0.06116043
corrosion,4.8354473,5.98343714,5.87587316,6.51566321,1.47781863,1.6761707,1.65405944,1.74580546,0.51148415,0.47528892,0.48009231,0.4663883,0.12638942,0.11976524,0.12012611,0.11819331,0.84375611,0.80660614,0.81012579,0.78939146,0.01597429,0.01434371,0.01443028,0.01396966
corrosion,2.66354167,3.602599,3.24240196,3.58686659,1.04617034,1.26780469,1.18887868,1.26123799,0.60838245,0.55170195,0.57187819,0.55361124,0.19225501,0.18037267,0.18460797,0.18047199,0.90782608,0.87553084,0.88776418,0.876071,0.03696199,0.0325343,0.0340801,0.03257014
corrosion,0.7236826,1.11001922,0.70214461,1.10272972,0.44960172,0.6099654,0.44708946,0.60525952,0.79945598,0.73826714,0.79916313,0.74068727,0.24208041,0.21761035,0.24215583,0.2184043,0.92452754,0.88414594,0.92682403,0.8849019,0.05860292,0.04735426,0.05863945,0.04770044
corrosion,1.41098346,2.32485967,1.31202512,2.25886967,0.72817096,0.96482891,0.69790135,0.951188,0.69746918,0.63292575,0.70619244,0.63591879,0.17339632,0.15705981,0.17526847,0.15765683,0.94945681,0.91684135,0.95306802,0.91920083,0.03006628,0.02466778,0.03071904,0.02485568
corrosion,0.62694547,1.54968089,1.14669118,1.55503268,0.385769,0.62683583,0.4765625,0.62634371,0.82997426,0.75707916,0.80983904,0.75786002,0.2688856,0.24863546,0.26532504,0.24878397,0.97287748,0.93216688,0.94974423,0.93193468,0.07229947,0.06181959,0.07039738,0.06189347
corrosion,1.8497549,3.2097501,2.24044118,3.96998078,0.51099877,0.68493656,0.6234375,0.89405613,0.81908571,0.78888727,0.78334609,0.72379648,0.36597592,0.35354056,0.35506603,0.34808655,0.96406521,0.93768777,0.95649943,0.92292895,0.13393837,0.12499093,0.12607188,0.12116424
corrosion,3.9498315,6.75849289,6.06227022,7.53281046,1.30975797,1.69345636,1.60209865,1.81756248,0.55086176,0.49126441,0.50307181,0.47280602,0.12619517,0.11656248,0.11819738,0.11322057,0.90498407,0.83645307,0.85332146,0.81771838,0.01592522,0.01358681,0.01397062,0.0128189
corrosion,1.96403186,3.02256055,2.0948989,3.3462822,0.73391544,0.97439446,0.74768689,1.02292964,0.72942701,0.66678601,0.72915202,0.65894257,0.20639921,0.1886159,0.20702899,0.18728802,0.93407298,0.89854019,0.92966911,0.88765179,0.04260063,0.03557596,0.042861,0.0350768
corrosion,0.96829044,1.39267974,0.79782475,1.51847751,0.46075368,0.60655133,0.42619485,0.63358708,0.81043146,0.76087607,0.8190806,0.7534526,0.26294377,0.25094844,0.26396496,0.24986458,0.96979576,0.95645596,0.97509357,0.95255804,0.06913943,0.06297512,0.0696775,0.06243231
corrosion,4.6600337,5.40625913,4.5841299,5.10316032,1.27872243,1.46629758,1.30027574,1.43795463,0.60047132,0.54638937,0.58458281,0.54625696,0.13301093,0.1203629,0.12857985,0.12047267,0.81489556,0.78473349,0.81746671,0.7967989,0.01769191,0.01448723,0.01653278,0.01451366
corrosion,1.41655944,2.15014225,1.50778186,2.20638216,0.8214614,1.04462899,0.83704044,1.05630142,0.64479637,0.577495,0.64256226,0.57551323,0.19301377,0.17591676,0.19297007,0.17551657,0.83561855,0.75024745,0.82493491,0.74371583,0.03725432,0.03094671,0.03723745,0.03080607
corrosion,1.43967525,2.25980777,1.52748162,2.23352557,0.78918505,1.02329873,0.81626838,1.02011534,0.66529066,0.5979314,0.65706227,0.5979451,0.16341278,0.14811561,0.16247958,0.14828468,0.92970187,0.88980819,0.92548528,0.89109078,0.02670374,0.02193823,0.02639961,0.02198834
corrosion,1.04407169,2.17596309,1.92814032,2.47226451,0.63193934,0.96753556,0.8995864,1.04361399,0.72250807,0.62176844,0.64140565,0.60077546,0.2009828,0.17529118,0.18088581,0.17004339,0.93690044,0.86787311,0.88286398,0.8498802,0.04039409,0.030727,0.03271968,0.02891475
corrosion,5.14157475,6.93528643,5.79232537,5.8132872,1.52619485,1.77665513,1.59036458,1.6472895,0.50803961,0.47068933,0.5065682,0.48232308,0.1149779,0.10917048,0.11515202,0.11081323,0.82455308,0.7636963,0.80275381,0.80194402,0.01321992,0.01191819,0.01325999,0.01227957
corrosion,0.73138787,1.53354864,1.08789828,1.5441138,0.39931066,0.60775087,0.45808824,0.60798155,0.82914124,0.76665399,0.81779113,0.76683033,0.24566613,0.22792038,0.2404282,0.22795717,0.98230838,0.96282854,0.97361989,0.96257027,0.06035185,0.0519477,0.05780572,0.05196447
corrosion,1.16469056,1.87846213,1.13465074,1.7075125,0.50145527,0.6901807,0.54065564,0.67578624,0.8044577,0.74928737,0.78216099,0.74642972,0.35618906,0.3409819,0.34680622,0.3390563,0.93565304,0.89610704,0.93726597,0.90554064,0.12687065,0.11626866,0.12027455,0.11495917
corrosion,1.3209712,2.20695117,1.32464767,2.14466744,0.49002757,0.71404844,0.50706189,0.71164937,0.80905673,0.74292314,0.80463379,0.74197306,0.24606669,0.222948,0.24460885,0.22220914,0.93441619,0.89041078,0.93424748,0.8935089,0.06054882,0.04970581,0.05983349,0.0493769
corrosion,1.34607843,1.67417147,0.67561275,1.73065744,0.73946078,0.83944637,0.44436275,0.85970012,0.68590662,0.65436765,0.79743036,0.64723423,0.15445827,0.1470314,0.18718093,0.14536606,0.94708534,0.9341007,0.9734028,0.93191155,0.02385736,0.02161823,0.0350367,0.02113129
corrosion,0.86997549,1.28163014,0.74022672,1.27589389,0.51988358,0.68250673,0.45683211,0.67535563,0.7718125,0.71197932,0.79679931,0.71468207,0.19026266,0.1713272,0.19614449,0.17250463,0.97406314,0.96171186,0.97787696,0.96190357,0.03619988,0.02935301,0.03847266,0.02975785
corrosion,9.05776654,10.49608612,8.97884498,10.27166474,2.05675551,2.26820454,2.03086703,2.22571319,0.43264212,0.40197812,0.43978537,0.41037699,0.10153524,0.09616181,0.10246858,0.09761208,0.65371035,0.59871849,0.65668507,0.60729086,0.01030941,0.00924709,0.01049981,0.00952812
corrosion,0.74655331,1.05607074,0.68268995,1.10588235,0.46321998,0.58994233,0.45379902,0.59777009,0.79343627,0.74546858,0.79371006,0.74463011,0.25831101,0.23839566,0.25881795,0.23853419,0.92257557,0.88995256,0.92899019,0.88469389,0.06672458,0.05683249,0.06698673,0.05689856
corrosion,0.72856924,1.16730488,0.79433211,1.24973472,0.42755821,0.58965013,0.44586397,0.60496732,0.81326112,0.75609771,0.80813096,0.75357661,0.26138298,0.24404467,0.25840451,0.24366066,0.95466436,0.92743149,0.95059561,0.92229582,0.06832106,0.0595578,0.06677289,0.05937052
corrosion,1.66841299,2.70156094,2.02095588,2.47892349,0.74684436,0.97324106,0.82806373,0.9410842,0.70530877,0.6505422,0.68419712,0.65335025,0.27274215,0.25301324,0.26449432,0.25261282,0.87690357,0.80064932,0.85072663,0.81707383,0.07438828,0.0640157,0.06995724,0.06381324
corrosion,2.4278799,3.50591311,1.84031863,3.54445213,0.99978554,1.28030757,0.86436887,1.2868589,0.6231264,0.5459733,0.65463842,0.54535688,0.16894261,0.15295563,0.17928799,0.15292508,0.86577119,0.805746,0.8980962,0.80362563,0.0285416,0.02339542,0.03214418,0.02338608
corrosion,3.67703738,5.40792003,3.1428462,5.62798923,0.98534007,1.25800846,0.898606,1.29916186,0.67267771,0.61419653,0.69215215,0.60666824,0.16580305,0.14896121,0.16854429,0.14809931,0.88977215,0.83712097,0.9054273,0.8304928,0.02749065,0.02218944,0.02840718,0.02193341
corrosion,0.86896446,1.25053441,0.94034926,1.33933103,0.5426777,0.69182622,0.57466299,0.70194541,0.7585921,0.70545677,0.74687487,0.70531958,0.27665779,0.26200224,0.27372225,0.26118001,0.97187402,0.95926384,0.96956329,0.95637127,0.07653953,0.06864517,0.07492387,0.068215
corrosion,0.49224877,0.81705498,0.53500306,0.82658977,0.34105392,0.49782391,0.36453738,0.50246828,0.84335173,0.78040625,0.83333089,0.77810525,0.21102626,0.19282828,0.21328394,0.1922251,0.98191617,0.96986449,0.98027953,0.9695642,0.04453208,0.03718275,0.04549004,0.03695049
corrosion,3.41207108,3.26391388,3.68927696,4.29050365,1.01387868,1.01210304,1.05030637,1.14971165,0.66429784,0.65739112,0.65810608,0.63236651,0.21503257,0.21078643,0.21432893,0.20473433,0.87799899,0.88309089,0.86791348,0.84635159,0.04623901,0.04443092,0.04593689,0.04191615
corrosion,4.0504902,5.60207612,4.20159314,5.16859669,1.24175858,1.57894656,1.32552083,1.51188005,0.58551064,0.5044782,0.55449674,0.51565641,0.13525933,0.11874898,0.12835199,0.12089281,0.82022444,0.75111691,0.81343813,0.7703308,0.01829509,0.01410132,0.01647423,0.01461507
corrosion,1.35073529,2.65004229,1.31102941,1.72287582,0.64917279,0.99163399,0.67022059,0.81042676,0.73704647,0.6377906,0.720971,0.67523078,0.17819766,0.15065942,0.16760745,0.15828911,0.96170117,0.92469734,0.96275903,0.95104437,0.03175441,0.02269826,0.02809226,0.02505544
corrosion,1.01766238,1.89751634,1.41435355,1.93105729,0.54836091,0.82048443,0.66821385,0.83849289,0.76845698,0.68022848,0.72914185,0.67277624,0.24206313,0.21786763,0.23471669,0.21508641,0.94356846,0.89487683,0.9217431,0.89303828,0.05859456,0.0474663,0.05509192,0.04626216
corrosion,1.49378064,2.11274125,1.3626685,2.15524798,0.74607843,0.94140715,0.69125306,0.9490965,0.69036764,0.62699918,0.71090802,0.62606674,0.22640466,0.20586631,0.23408339,0.20587,0.81057323,0.73148947,0.82678763,0.72610449,0.05125907,0.04238094,0.05479503,0.04238246
corrosion,1.39223346,1.69324106,1.317356,1.92965782,0.79535846,0.89782391,0.75825674,0.97094963,0.6580139,0.62452576,0.67260835,0.60222165,0.1812685,0.17250601,0.18619431,0.16726098,0.86472022,0.83477448,0.87142095,0.81171233,0.03285827,0.02975832,0.03466832,0.02797623
corrosion,2.68414522,2.74599,2.6466299,2.84790465,1.15632659,1.17462514,1.14476103,1.18343714,0.55444106,0.54830546,0.55822552,0.54975785,0.17334422,0.17215235,0.17399697,0.17207897,0.74845844,0.74259922,0.75156073,0.73305467,0.03004822,0.02963643,0.03027495,0.02961117
corrosion,1.96651348,3.83843137,2.80775123,3.83454056,0.75634191,1.11510957,0.92389706,1.11527874,0.70559312,0.6199177,0.66315092,0.61971737,0.17707654,0.15722835,0.16794267,0.15732999,0.94912418,0.9000141,0.9269038,0.90013523,0.0313561,0.02472075,0.02820474,0.02475272
corrosion,1.34316789,2.6277278,1.67478554,2.59392541,0.45885417,0.70932718,0.50980392,0.70658977,0.83240554,0.77131541,0.82250858,0.77085683,0.44875178,0.43166787,0.44505633,0.43113993,0.95280882,0.90787552,0.94133092,0.90906069,0.20137816,0.18633715,0.19807514,0.18588164
corrosion,1.93244485,3.11183391,2.301394,2.66808151,0.85870098,1.14345252,0.9634038,1.06475971,0.66252686,0.58656318,0.63115516,0.60066005,0.16343381,0.14489189,0.15447584,0.1475285,0.92563483,0.88039473,0.91154147,0.89745487,0.02671061,0.02099366,0.02386278,0.02176466
corrosion,0.7102788,1.26775855,0.76352635,1.17722414,0.34823836,0.5562476,0.40430453,0.54472895,0.85431335,0.77614212,0.8267648,0.77749498,0.22630859,0.19592024,0.21450467,0.19614566,0.96580978,0.93869735,0.96310445,0.9430309,0.05121558,0.03838474,0.04601225,0.03847312
corrosion,1.26525735,1.67835448,0.84923407,1.53777778,0.73425245,0.88121492,0.59163603,0.83807766,0.68257585,0.63296912,0.72920096,0.64603738,0.23108202,0.21399186,0.24637583,0.21843851,0.78221974,0.71115286,0.85399133,0.73534788,0.0533989,0.04579252,0.06070105,0.04771538
corrosion,0.25454963,0.35969243,0.25044424,0.36788927,0.23641238,0.32010765,0.23325674,0.32504421,0.88360321,0.84387801,0.88507524,0.84171622,0.40712611,0.37915565,0.40766617,0.37705785,0.9062649,0.86769712,0.90800099,0.86468352,0.16575167,0.14375901,0.1661917,0.14217262
corrosion,2.93253676,3.01859285,2.86101409,3.05030373,1.28155637,1.31072664,1.25972733,1.31567859,0.50972503,0.50064894,0.51593446,0.50033048,0.17695214,0.17550728,0.17810667,0.17532197,0.56057644,0.54728806,0.57101616,0.54255148,0.03131206,0.03080281,0.03172199,0.03073779
corrosion,4.56017157,6.61879277,4.77238051,6.02409842,1.35033701,1.62861976,1.36331189,1.56439831,0.56128428,0.51542923,0.55725341,0.52045454,0.12234757,0.11394783,0.122047,0.11460636,0.86368339,0.80070597,0.85631025,0.81863883,0.01496893,0.01298411,0.01489547,0.01313462
corrosion,1.21029412,2.13527105,1.37936581,2.17410227,0.37791054,0.57774702,0.43907782,0.58040754,0.86514239,0.80838977,0.84180052,0.8086688,0.26582732,0.24546208,0.25594116,0.24568481,0.96987662,0.94701866,0.96576855,0.9460698,0.07066417,0.06025163,0.06550588,0.06036103
corrosion,1.33288909,2.29759323,1.43466605,2.02269896,0.61046262,0.87204921,0.64961703,0.80971934,0.75850314,0.68288452,0.744358,0.69830942,0.18916966,0.17087885,0.18540581,0.17424902,0.95326728,0.91949112,0.94978649,0.92912306,0.03578516,0.02919958,0.03437531,0.03036272
corrosion,2.12003676,3.05230296,2.83855699,3.60942714,0.90713848,1.14451365,1.09413297,1.26113033,0.64953976,0.58534041,0.59839309,0.55874086,0.16374146,0.14839986,0.1509414,0.14349693,0.90045425,0.85664238,0.86697808,0.83047836,0.02681127,0.02202252,0.02278331,0.02059137
corrosion,12.64015012,17.51109573,17.32645527,17.4161015,2.67768076,3.250396,3.2238511,3.22915802,0.3302749,0.27446282,0.27769123,0.27907267,0.08849643,0.08000874,0.08026443,0.0802224,0.56164915,0.3929347,0.39891844,0.39624364,0.00783162,0.0064014,0.00644238,0.00643563
corrosion,1.67622549,2.65783929,1.68596814,2.80221453,0.7598652,1.01493272,0.76559436,1.0431065,0.69572459,0.62275842,0.6935033,0.61707803,0.15319152,0.13654196,0.15310235,0.134973,0.94517166,0.91286445,0.94472224,0.90813128,0.02346764,0.01864371,0.02344033,0.01821771
corrosion,17.95911458,18.4466436,17.73477328,18.48424452,2.94097733,2.99735486,2.91783088,2.99878508,0.37118256,0.36566642,0.37432419,0.36667599,0.1017723,0.10061294,0.10267388,0.10082882,0.5411105,0.52844023,0.54605647,0.52748202,0.0103576,0.01012296,0.01054193,0.01016645
corrosion,3.00148591,5.76713572,4.94578738,6.05191849,1.0118413,1.43178777,1.24134498,1.44242983,0.6398965,0.56214385,0.61197572,0.56793315,0.14154628,0.12544902,0.13488746,0.12610014,0.92362041,0.85205009,0.87305711,0.84474407,0.02003535,0.01573746,0.01819463,0.01590125
corrosion,1.27489277,2.52855056,2.25075061,2.97290273,0.41986826,0.57896194,0.53828125,0.6475817,0.84240626,0.80699007,0.81675053,0.79468504,0.24274631,0.23162565,0.23511676,0.22927795,0.98015582,0.9605995,0.96489316,0.95367434,0.05892577,0.05365044,0.05527989,0.05256838
corrosion,0.26006434,0.44078431,0.49002757,0.76547482,0.18678002,0.2740792,0.28589154,0.392203,0.91331851,0.87773942,0.874665,0.83563589,0.33496755,0.32342263,0.32536682,0.31419157,0.99280264,0.98780887,0.98645614,0.97882838,0.11220326,0.1046022,0.10586357,0.09871634
corrosion,3.88547794,4.94017686,4.10981924,4.86557478,1.16004902,1.3301807,1.19174326,1.32041522,0.6037915,0.56967226,0.60113049,0.5725142,0.15588325,0.14777594,0.15472455,0.14791642,0.88998309,0.86026595,0.88359632,0.86237782,0.02429959,0.02183773,0.02393969,0.02187927
corrosion,3.2191636,4.70212995,2.47280944,4.74609765,1.14410233,1.47601692,0.99790135,1.48163014,0.60100213,0.52173335,0.62757313,0.52109311,0.21867139,0.20026078,0.22607029,0.19986237,0.84312415,0.77097275,0.87971366,0.76883596,0.04781718,0.04010438,0.05110778,0.03994497
corrosion,0.61090686,1.35460208,1.05376838,1.37267205,0.31011029,0.53036524,0.44160539,0.53520953,0.86823936,0.79634916,0.82510882,0.79467127,0.28435978,0.25997775,0.26764796,0.26002559,0.95975338,0.91079715,0.9307262,0.90964393,0.08086048,0.06758843,0.07163543,0.06761331
corrosion,0.90447304,1.81599385,1.34446998,1.67721646,0.44960172,0.69356401,0.54278493,0.65742407,0.81214029,0.74088743,0.79224154,0.74991636,0.24455445,0.21927415,0.23669189,0.22240606,0.96634094,0.93247193,0.95001257,0.93761179,0.05980688,0.04808115,0.05602305,0.04946445
corrosion,4.55026042,5.88324491,4.45050551,5.35607843,1.59345895,1.82806613,1.57250306,1.75521722,0.45268511,0.41195719,0.4566251,0.42071632,0.14839985,0.14188865,0.14917096,0.14329258,0.51639543,0.37494311,0.52676999,0.43093768,0.02202252,0.02013239,0.02225197,0.02053276
corrosion,1.53547794,2.83498654,2.11484375,2.31873895,0.75710784,1.09113418,0.89667586,0.9832526,0.68908061,0.59651616,0.65217712,0.62018584,0.18252515,0.15878597,0.17245401,0.16359627,0.93349581,0.87710186,0.90831955,0.89941774,0.03331543,0.02521298,0.02974038,0.02676374
corrosion,1.2098652,1.8482276,1.02567402,1.83315648,0.40027574,0.5638293,0.37735907,0.55478662,0.85155423,0.8012594,0.85541411,0.80507873,0.24054422,0.22319016,0.24128672,0.22500834,0.96241557,0.94249564,0.96805047,0.94292093,0.05786152,0.04981385,0.05821928,0.05062875
corrosion,2.08984375,3.39769319,1.99015012,3.24301423,0.82976409,1.12862745,0.79523591,1.09685506,0.68282983,0.60797531,0.69871955,0.61517495,0.15910011,0.14301369,0.16378985,0.14414961,0.94206901,0.90535021,0.9449246,0.90987066,0.02531285,0.02045291,0.02682712,0.02077911
corrosion,1.47333027,2.63392541,1.90003064,1.99517109,0.49551164,0.70251442,0.57735907,0.62809689,0.8155074,0.76736217,0.7964826,0.77571559,0.26071024,0.24520003,0.25533899,0.24673119,0.94186838,0.89625151,0.92510623,0.92139743,0.06796983,0.06012305,0.065198,0.06087628
